log_id,user_id,timestamp,device_id,device_change_flag,location_lat,location_lon,session_duration_seconds,platform_section
LOG_0004835,USR_00195,2025-12-16T17:00:00,DEV_USR_00195_1,True,29.105781,77.990898,284,literacy
LOG_0004836,USR_00195,2025-12-23T12:00:00,DEV_USR_00195_0,False,29.198177,77.9644,88,home
LOG_0004837,USR_00196,2025-07-01T10:00:00,DEV_USR_00196_0,False,18.498365,72.097229,111,credit_check
LOG_0004838,USR_00196,2025-07-08T20:00:00,DEV_USR_00196_0,False,18.456086,72.059707,666,literacy
LOG_0004839,USR_00196,2025-07-15T16:00:00,DEV_USR_00196_0,False,18.482939,72.128352,145,literacy
LOG_0004840,USR_00196,2025-07-22T17:00:00,DEV_USR_00196_0,False,18.615852,72.102415,254,home
LOG_0004841,USR_00196,2025-07-29T16:00:00,DEV_USR_00196_0,False,18.535688,72.016994,104,literacy
LOG_0004842,USR_00196,2025-08-05T15:00:00,DEV_USR_00196_0,False,18.545465,71.939044,306,profile
LOG_0004843,USR_00196,2025-08-12T16:00:00,DEV_USR_00196_0,False,18.45567,72.111648,272,credit_check
LOG_0004844,USR_00196,2025-08-19T08:00:00,DEV_USR_00196_0,False,18.494037,72.098979,648,literacy
LOG_0004845,USR_00196,2025-08-26T20:00:00,DEV_USR_00196_0,False,18.545889,72.082693,490,credit_check
LOG_0004846,USR_00196,2025-09-02T15:00:00,DEV_USR_00196_0,False,18.521517,72.067393,515,profile
LOG_0004847,USR_00196,2025-09-09T09:00:00,DEV_USR_00196_0,False,18.471264,72.134706,350,profile
LOG_0004848,USR_00196,2025-09-16T19:00:00,DEV_USR_00196_0,False,18.413352,72.040837,95,credit_check
LOG_0004849,USR_00196,2025-09-23T11:00:00,DEV_USR_00196_0,False,18.586907,72.012269,102,profile
LOG_0004850,USR_00196,2025-09-30T10:00:00,DEV_USR_00196_0,False,18.54459,72.129935,104,credit_check
LOG_0004851,USR_00196,2025-10-07T10:00:00,DEV_USR_00196_0,False,18.530386,72.12795,59,credit_check
LOG_0004852,USR_00196,2025-10-14T18:00:00,DEV_USR_00196_0,False,18.522874,72.167895,73,profile
LOG_0004853,USR_00196,2025-10-21T15:00:00,DEV_USR_00196_0,False,18.560684,72.010836,327,home
LOG_0004854,USR_00196,2025-10-28T15:00:00,DEV_USR_00196_0,False,18.556612,72.105609,1487,home
LOG_0004855,USR_00196,2025-11-04T20:00:00,DEV_USR_00196_0,False,18.648789,72.116729,405,profile
LOG_0004856,USR_00196,2025-11-11T16:00:00,DEV_USR_00196_0,False,18.531016,72.078886,206,home
LOG_0004857,USR_00196,2025-11-18T17:00:00,DEV_USR_00196_0,False,18.551376,72.103391,290,literacy
LOG_0004858,USR_00196,2025-11-25T10:00:00,DEV_USR_00196_0,False,18.573957,71.987323,75,literacy
LOG_0004859,USR_00196,2025-12-02T12:00:00,DEV_USR_00196_0,False,18.515367,72.164113,408,literacy
LOG_0004860,USR_00196,2025-12-09T11:00:00,DEV_USR_00196_0,False,18.503885,72.051145,112,credit_check
LOG_0004861,USR_00196,2025-12-16T15:00:00,DEV_USR_00196_0,False,18.463778,72.143922,66,credit_check
LOG_0004862,USR_00196,2025-12-23T08:00:00,DEV_USR_00196_0,False,18.560852,72.09009,467,profile
LOG_0004863,USR_00197,2025-07-01T15:00:00,DEV_USR_00197_0,False,17.199843,78.566023,73,home
LOG_0004864,USR_00197,2025-07-08T12:00:00,DEV_USR_00197_0,False,17.19904,78.582526,308,literacy
LOG_0004865,USR_00197,2025-07-15T08:00:00,DEV_USR_00197_0,False,17.209896,78.551043,86,literacy
LOG_0004866,USR_00197,2025-07-22T16:00:00,DEV_USR_00197_0,False,17.186432,78.575489,221,profile
LOG_0004867,USR_00197,2025-07-29T16:00:00,DEV_USR_00197_1,True,17.200056,78.572462,141,credit_check
LOG_0004868,USR_00197,2025-08-05T18:00:00,DEV_USR_00197_0,False,17.209278,78.585246,30,home
LOG_0004869,USR_00197,2025-08-12T17:00:00,DEV_USR_00197_0,False,17.186991,78.585647,281,home
LOG_0004870,USR_00197,2025-08-19T13:00:00,DEV_USR_00197_0,False,17.207202,78.587486,171,profile
LOG_0004871,USR_00197,2025-08-26T18:00:00,DEV_USR_00197_0,False,17.200898,78.578063,243,literacy
LOG_0004872,USR_00197,2025-09-02T14:00:00,DEV_USR_00197_0,False,17.200928,78.58186,468,home
LOG_0004873,USR_00197,2025-09-09T18:00:00,DEV_USR_00197_0,False,17.207379,78.593163,107,profile
LOG_0004874,USR_00197,2025-09-16T15:00:00,DEV_USR_00197_0,False,17.187946,78.570325,605,literacy
LOG_0004875,USR_00197,2025-09-23T20:00:00,DEV_USR_00197_1,True,17.195162,78.579725,30,profile
LOG_0004876,USR_00197,2025-09-30T11:00:00,DEV_USR_00197_0,False,17.204656,78.581366,91,profile
LOG_0004877,USR_00197,2025-10-07T18:00:00,DEV_USR_00197_0,False,17.189348,78.580717,60,profile
LOG_0004878,USR_00197,2025-10-14T13:00:00,DEV_USR_00197_0,False,17.200907,78.589668,666,profile
LOG_0004879,USR_00197,2025-10-21T14:00:00,DEV_USR_00197_0,False,17.188452,78.581157,110,home
LOG_0004880,USR_00197,2025-10-28T16:00:00,DEV_USR_00197_0,False,17.196979,78.584565,589,home
LOG_0004881,USR_00197,2025-11-04T15:00:00,DEV_USR_00197_0,False,17.184788,78.57082,113,literacy
LOG_0004882,USR_00197,2025-11-11T18:00:00,DEV_USR_00197_0,False,17.213872,78.584105,38,credit_check
LOG_0004883,USR_00197,2025-11-18T12:00:00,DEV_USR_00197_1,True,17.197152,78.591126,804,profile
LOG_0004884,USR_00197,2025-11-25T18:00:00,DEV_USR_00197_0,False,17.18884,78.578926,997,literacy
LOG_0004885,USR_00197,2025-12-02T19:00:00,DEV_USR_00197_0,False,17.187665,78.571391,38,profile
LOG_0004886,USR_00197,2025-12-09T18:00:00,DEV_USR_00197_1,True,17.19619,78.573761,321,home
LOG_0004887,USR_00197,2025-12-16T18:00:00,DEV_USR_00197_0,False,17.210274,78.578194,450,literacy
LOG_0004888,USR_00197,2025-12-23T15:00:00,DEV_USR_00197_0,False,17.193126,78.569407,105,profile
LOG_0004889,USR_00198,2025-07-01T13:00:00,DEV_USR_00198_0,False,12.608764,79.658506,1090,home
LOG_0004890,USR_00198,2025-07-08T13:00:00,DEV_USR_00198_0,False,12.542019,79.581923,30,home
LOG_0004891,USR_00198,2025-07-15T11:00:00,DEV_USR_00198_0,False,12.482629,79.614847,374,credit_check
LOG_0004892,USR_00198,2025-07-22T20:00:00,DEV_USR_00198_0,False,12.572025,79.496462,102,home
LOG_0004893,USR_00198,2025-07-29T19:00:00,DEV_USR_00198_0,False,12.580288,79.51655,131,home
LOG_0004894,USR_00198,2025-08-05T14:00:00,DEV_USR_00198_0,False,12.498209,79.618679,67,literacy
LOG_0004895,USR_00198,2025-08-12T19:00:00,DEV_USR_00198_0,False,12.454629,79.651264,207,home
LOG_0004896,USR_00198,2025-08-19T16:00:00,DEV_USR_00198_0,False,12.523237,79.600815,134,home
LOG_0004897,USR_00198,2025-08-26T13:00:00,DEV_USR_00198_0,False,12.52629,79.566852,441,profile
LOG_0004898,USR_00198,2025-09-02T11:00:00,DEV_USR_00198_0,False,12.692807,79.612553,192,credit_check
LOG_0004899,USR_00198,2025-09-09T18:00:00,DEV_USR_00198_0,False,12.537135,79.533718,241,credit_check
LOG_0004900,USR_00198,2025-09-16T13:00:00,DEV_USR_00198_0,False,12.537699,79.585454,977,profile
LOG_0004901,USR_00198,2025-09-23T11:00:00,DEV_USR_00198_0,False,12.470552,79.597503,66,home
LOG_0004902,USR_00198,2025-09-30T13:00:00,DEV_USR_00198_0,False,12.576031,79.629048,94,credit_check
LOG_0004903,USR_00198,2025-10-07T08:00:00,DEV_USR_00198_0,False,12.506696,79.543038,144,profile
LOG_0004904,USR_00198,2025-10-14T17:00:00,DEV_USR_00198_0,False,12.563866,79.557937,30,profile
LOG_0004905,USR_00198,2025-10-21T17:00:00,DEV_USR_00198_0,False,12.48136,79.625565,30,literacy
LOG_0004906,USR_00198,2025-10-28T11:00:00,DEV_USR_00198_0,False,12.482754,79.585561,262,literacy
LOG_0004907,USR_00198,2025-11-04T16:00:00,DEV_USR_00198_0,False,12.476543,79.550095,910,home
LOG_0004908,USR_00198,2025-11-11T17:00:00,DEV_USR_00198_0,False,12.623232,79.661722,76,profile
LOG_0004909,USR_00198,2025-11-18T14:00:00,DEV_USR_00198_0,False,12.573099,79.608758,251,profile
LOG_0004910,USR_00198,2025-11-25T19:00:00,DEV_USR_00198_0,False,12.448864,79.612204,533,literacy
LOG_0004911,USR_00198,2025-12-02T11:00:00,DEV_USR_00198_0,False,12.60335,79.5725,733,credit_check
LOG_0004912,USR_00198,2025-12-09T11:00:00,DEV_USR_00198_0,False,12.492908,79.68356,32,credit_check
LOG_0004913,USR_00198,2025-12-16T09:00:00,DEV_USR_00198_0,False,12.543561,79.690223,30,credit_check
LOG_0004914,USR_00198,2025-12-23T08:00:00,DEV_USR_00198_0,False,12.504968,79.486408,118,profile
LOG_0004915,USR_00199,2025-07-01T20:00:00,DEV_USR_00199_0,False,27.733614,77.683994,490,profile
LOG_0004916,USR_00199,2025-07-08T16:00:00,DEV_USR_00199_0,False,27.781244,77.776381,200,profile
LOG_0004917,USR_00199,2025-07-15T15:00:00,DEV_USR_00199_0,False,27.809857,77.752835,41,credit_check
LOG_0004918,USR_00199,2025-07-22T18:00:00,DEV_USR_00199_0,False,27.751449,77.659986,534,credit_check
LOG_0004919,USR_00199,2025-07-29T13:00:00,DEV_USR_00199_0,False,27.799575,77.681131,81,home
LOG_0004920,USR_00199,2025-08-05T11:00:00,DEV_USR_00199_0,False,27.636928,77.732859,62,credit_check
LOG_0004921,USR_00199,2025-08-12T10:00:00,DEV_USR_00199_0,False,27.821901,77.70729,82,literacy
LOG_0004922,USR_00199,2025-08-19T14:00:00,DEV_USR_00199_0,False,27.793778,77.69873,319,home
LOG_0004923,USR_00199,2025-08-26T09:00:00,DEV_USR_00199_0,False,27.763737,77.701726,471,profile
LOG_0004924,USR_00199,2025-09-02T15:00:00,DEV_USR_00199_0,False,27.70696,77.628591,141,home
LOG_0004925,USR_00199,2025-09-09T08:00:00,DEV_USR_00199_0,False,27.750204,77.73141,543,literacy
LOG_0004926,USR_00199,2025-09-16T15:00:00,DEV_USR_00199_0,False,27.73892,77.653229,30,profile
LOG_0004927,USR_00199,2025-09-23T18:00:00,DEV_USR_00199_0,False,27.769796,77.663429,30,credit_check
LOG_0004928,USR_00199,2025-09-30T11:00:00,DEV_USR_00199_0,False,27.844393,77.635713,132,profile
LOG_0004929,USR_00199,2025-10-07T18:00:00,DEV_USR_00199_0,False,27.688411,77.693077,228,literacy
LOG_0004930,USR_00199,2025-10-14T11:00:00,DEV_USR_00199_0,False,27.724415,77.708287,222,home
LOG_0004931,USR_00199,2025-10-21T09:00:00,DEV_USR_00199_0,False,27.770191,77.675358,213,credit_check
LOG_0004932,USR_00199,2025-10-28T12:00:00,DEV_USR_00199_0,False,27.810192,77.722482,736,profile
LOG_0004933,USR_00199,2025-11-04T12:00:00,DEV_USR_00199_0,False,27.705453,77.729845,216,profile
LOG_0004934,USR_00199,2025-11-11T15:00:00,DEV_USR_00199_0,False,27.71167,77.651195,460,credit_check
LOG_0004935,USR_00199,2025-11-18T18:00:00,DEV_USR_00199_0,False,27.707223,77.656584,784,home
LOG_0004936,USR_00199,2025-11-25T17:00:00,DEV_USR_00199_0,False,27.651086,77.665398,411,home
LOG_0004937,USR_00199,2025-12-02T13:00:00,DEV_USR_00199_0,False,27.684546,77.788107,909,home
LOG_0004938,USR_00199,2025-12-09T10:00:00,DEV_USR_00199_0,False,27.792261,77.704576,231,credit_check
LOG_0004939,USR_00199,2025-12-16T17:00:00,DEV_USR_00199_0,False,27.796673,77.699937,481,credit_check
LOG_0004940,USR_00199,2025-12-23T19:00:00,DEV_USR_00199_0,False,27.744525,77.783326,224,literacy
LOG_0004941,USR_00200,2025-07-01T14:00:00,DEV_USR_00200_0,False,19.508949,72.771489,129,home
LOG_0004942,USR_00200,2025-07-08T19:00:00,DEV_USR_00200_0,False,19.510113,72.761309,242,home
LOG_0004943,USR_00200,2025-07-15T13:00:00,DEV_USR_00200_0,False,19.495666,72.788091,191,credit_check
LOG_0004944,USR_00200,2025-07-22T09:00:00,DEV_USR_00200_0,False,19.512933,72.785079,62,profile
LOG_0004945,USR_00200,2025-07-29T13:00:00,DEV_USR_00200_0,False,19.501769,72.767828,125,credit_check
LOG_0004946,USR_00200,2025-08-05T17:00:00,DEV_USR_00200_0,False,19.488225,72.781757,165,literacy
LOG_0004947,USR_00200,2025-08-12T20:00:00,DEV_USR_00200_0,False,19.489551,72.76002,30,home
LOG_0004948,USR_00200,2025-08-19T10:00:00,DEV_USR_00200_0,False,19.513863,72.784647,30,literacy
LOG_0004949,USR_00200,2025-08-26T12:00:00,DEV_USR_00200_0,False,19.495158,72.777636,205,profile
LOG_0004950,USR_00200,2025-09-02T14:00:00,DEV_USR_00200_0,False,19.510479,72.76152,446,credit_check
LOG_0004951,USR_00200,2025-09-09T16:00:00,DEV_USR_00200_0,False,19.476551,72.795196,216,literacy
LOG_0004952,USR_00200,2025-09-16T18:00:00,DEV_USR_00200_0,False,19.478742,72.775094,171,literacy
LOG_0004953,USR_00200,2025-09-23T19:00:00,DEV_USR_00200_0,False,19.49084,72.784203,143,credit_check
LOG_0004954,USR_00200,2025-09-30T19:00:00,DEV_USR_00200_0,False,19.490977,72.772489,550,home
LOG_0004955,USR_00200,2025-10-07T08:00:00,DEV_USR_00200_0,False,19.48912,72.763693,303,home
LOG_0004956,USR_00200,2025-10-14T19:00:00,DEV_USR_00200_0,False,19.490795,72.774788,110,home
LOG_0004957,USR_00200,2025-10-21T09:00:00,DEV_USR_00200_0,False,19.52408,72.766381,473,credit_check
LOG_0004958,USR_00200,2025-10-28T14:00:00,DEV_USR_00200_0,False,19.504732,72.810105,30,profile
LOG_0004959,USR_00200,2025-11-04T16:00:00,DEV_USR_00200_0,False,19.491004,72.78499,198,literacy
LOG_0004960,USR_00200,2025-11-11T12:00:00,DEV_USR_00200_0,False,19.511396,72.773745,169,home
LOG_0004961,USR_00200,2025-11-18T15:00:00,DEV_USR_00200_0,False,19.479428,72.761955,59,profile
LOG_0004962,USR_00200,2025-11-25T18:00:00,DEV_USR_00200_0,False,19.493462,72.76346,433,profile
LOG_0004963,USR_00200,2025-12-02T19:00:00,DEV_USR_00200_0,False,19.507078,72.768646,324,literacy
LOG_0004964,USR_00200,2025-12-09T09:00:00,DEV_USR_00200_0,False,19.492834,72.787565,305,literacy
LOG_0004965,USR_00200,2025-12-16T14:00:00,DEV_USR_00200_0,False,19.480679,72.778903,182,literacy
LOG_0004966,USR_00200,2025-12-23T19:00:00,DEV_USR_00200_0,False,19.502205,72.789378,88,profile
LOG_0004967,USR_00202,2025-07-01T12:00:00,DEV_USR_00202_0,False,28.989002,76.385725,194,profile
LOG_0004968,USR_00202,2025-07-08T19:00:00,DEV_USR_00202_0,False,28.957593,76.362507,239,literacy
LOG_0004969,USR_00202,2025-07-15T17:00:00,DEV_USR_00202_0,False,29.025853,76.422193,399,literacy
LOG_0004970,USR_00202,2025-07-22T14:00:00,DEV_USR_00202_0,False,28.960934,76.443837,107,literacy
LOG_0004971,USR_00202,2025-07-29T17:00:00,DEV_USR_00202_0,False,28.936717,76.452498,168,home
LOG_0004972,USR_00202,2025-08-05T10:00:00,DEV_USR_00202_0,False,28.978256,76.393314,70,credit_check
LOG_0004973,USR_00202,2025-08-12T18:00:00,DEV_USR_00202_0,False,28.975681,76.362202,238,home
LOG_0004974,USR_00202,2025-08-19T10:00:00,DEV_USR_00202_0,False,29.030935,76.415759,33,literacy
LOG_0004975,USR_00202,2025-08-26T14:00:00,DEV_USR_00202_0,False,28.986598,76.36921,61,home
LOG_0004976,USR_00202,2025-09-02T13:00:00,DEV_USR_00202_0,False,29.052841,76.38625,189,profile
LOG_0004977,USR_00202,2025-09-09T18:00:00,DEV_USR_00202_0,False,28.982073,76.442961,39,home
LOG_0004978,USR_00202,2025-09-16T17:00:00,DEV_USR_00202_0,False,29.000693,76.38019,30,literacy
LOG_0004979,USR_00202,2025-09-23T19:00:00,DEV_USR_00202_0,False,28.94983,76.361955,34,credit_check
LOG_0004980,USR_00202,2025-09-30T12:00:00,DEV_USR_00202_0,False,29.066282,76.418961,67,home
LOG_0004981,USR_00202,2025-10-07T20:00:00,DEV_USR_00202_0,False,28.9103,76.35679,95,credit_check
LOG_0004982,USR_00202,2025-10-14T14:00:00,DEV_USR_00202_0,False,29.033982,76.438514,624,literacy
LOG_0004983,USR_00202,2025-10-21T14:00:00,DEV_USR_00202_0,False,28.958933,76.328434,30,credit_check
LOG_0004984,USR_00202,2025-10-28T15:00:00,DEV_USR_00202_0,False,28.986567,76.379388,30,credit_check
LOG_0004985,USR_00202,2025-11-04T11:00:00,DEV_USR_00202_0,False,29.033427,76.407899,40,profile
LOG_0004986,USR_00202,2025-11-11T16:00:00,DEV_USR_00202_0,False,28.956615,76.40992,91,literacy
LOG_0004987,USR_00202,2025-11-18T17:00:00,DEV_USR_00202_0,False,29.125713,76.409018,69,literacy
LOG_0004988,USR_00202,2025-11-25T16:00:00,DEV_USR_00202_0,False,28.983197,76.320518,67,literacy
LOG_0004989,USR_00202,2025-12-02T17:00:00,DEV_USR_00202_0,False,29.005812,76.379721,72,credit_check
LOG_0004990,USR_00202,2025-12-09T18:00:00,DEV_USR_00202_0,False,29.070953,76.310416,40,literacy
LOG_0004991,USR_00202,2025-12-16T17:00:00,DEV_USR_00202_0,False,29.04507,76.33245,30,credit_check
LOG_0004992,USR_00202,2025-12-23T19:00:00,DEV_USR_00202_0,False,29.014925,76.469058,181,literacy
LOG_0004993,USR_00203,2025-07-01T20:00:00,DEV_USR_00203_0,False,26.282592,81.827238,60,literacy
LOG_0004994,USR_00203,2025-07-08T19:00:00,DEV_USR_00203_1,True,26.272723,81.798346,298,home
LOG_0004995,USR_00203,2025-07-15T18:00:00,DEV_USR_00203_0,False,26.29349,81.824053,110,credit_check
LOG_0004996,USR_00203,2025-07-22T08:00:00,DEV_USR_00203_0,False,26.227123,81.85924,736,home
LOG_0004997,USR_00203,2025-07-29T16:00:00,DEV_USR_00203_0,False,26.27769,81.814021,143,home
LOG_0004998,USR_00203,2025-08-05T11:00:00,DEV_USR_00203_0,False,26.16393,81.828045,80,home
LOG_0004999,USR_00203,2025-08-12T14:00:00,DEV_USR_00203_0,False,26.277213,81.736259,217,home
LOG_0005000,USR_00203,2025-08-19T11:00:00,DEV_USR_00203_0,False,26.167738,81.812549,104,profile
LOG_0005001,USR_00203,2025-08-26T13:00:00,DEV_USR_00203_0,False,26.25453,81.835681,163,profile
LOG_0005002,USR_00203,2025-09-02T15:00:00,DEV_USR_00203_0,False,26.27564,81.784694,225,credit_check
LOG_0005003,USR_00203,2025-09-09T10:00:00,DEV_USR_00203_0,False,26.1942,81.744958,315,profile
LOG_0005004,USR_00203,2025-09-16T16:00:00,DEV_USR_00203_0,False,26.272295,81.812059,30,profile
LOG_0005005,USR_00203,2025-09-23T14:00:00,DEV_USR_00203_0,False,26.251033,81.953547,243,literacy
LOG_0005006,USR_00203,2025-09-30T12:00:00,DEV_USR_00203_0,False,26.219134,81.899565,64,home
LOG_0005007,USR_00203,2025-10-07T20:00:00,DEV_USR_00203_0,False,26.231659,81.924113,92,home
LOG_0005008,USR_00203,2025-10-14T09:00:00,DEV_USR_00203_0,False,26.233785,81.856617,30,literacy
LOG_0005009,USR_00203,2025-10-21T16:00:00,DEV_USR_00203_0,False,26.308735,81.747616,121,home
LOG_0005010,USR_00203,2025-10-28T17:00:00,DEV_USR_00203_1,True,26.241708,81.794034,49,literacy
LOG_0005011,USR_00203,2025-11-04T19:00:00,DEV_USR_00203_0,False,26.255826,81.863591,123,literacy
LOG_0005012,USR_00203,2025-11-11T08:00:00,DEV_USR_00203_0,False,26.212434,81.866504,203,literacy
LOG_0005013,USR_00203,2025-11-18T13:00:00,DEV_USR_00203_0,False,26.231321,81.762358,273,profile
LOG_0005014,USR_00203,2025-11-25T15:00:00,DEV_USR_00203_0,False,26.28363,81.792927,170,credit_check
LOG_0005015,USR_00203,2025-12-02T08:00:00,DEV_USR_00203_0,False,26.306106,81.905378,202,literacy
LOG_0005016,USR_00203,2025-12-09T15:00:00,DEV_USR_00203_0,False,26.185237,81.758035,30,credit_check
LOG_0005017,USR_00203,2025-12-16T09:00:00,DEV_USR_00203_0,False,26.319492,81.821415,363,literacy
LOG_0005018,USR_00203,2025-12-23T15:00:00,DEV_USR_00203_0,False,26.261956,81.708749,178,credit_check
LOG_0005019,USR_00205,2025-07-01T18:00:00,DEV_USR_00205_0,False,27.388127,81.536218,164,home
LOG_0005020,USR_00205,2025-07-08T08:00:00,DEV_USR_00205_0,False,27.363554,81.442609,205,home
LOG_0005021,USR_00205,2025-07-15T13:00:00,DEV_USR_00205_0,False,27.502001,81.501065,42,home
LOG_0005022,USR_00205,2025-07-22T14:00:00,DEV_USR_00205_0,False,27.326853,81.471593,114,profile
LOG_0005023,USR_00205,2025-07-29T14:00:00,DEV_USR_00205_0,False,27.394303,81.43188,144,credit_check
LOG_0005024,USR_00205,2025-08-05T13:00:00,DEV_USR_00205_0,False,27.425112,81.470755,80,home
LOG_0005025,USR_00205,2025-08-12T13:00:00,DEV_USR_00205_0,False,27.419653,81.397476,840,home
LOG_0005026,USR_00205,2025-08-19T16:00:00,DEV_USR_00205_0,False,27.383689,81.49134,72,home
LOG_0005027,USR_00205,2025-08-26T10:00:00,DEV_USR_00205_0,False,27.395761,81.442875,133,literacy
LOG_0005028,USR_00205,2025-09-02T16:00:00,DEV_USR_00205_0,False,27.463359,81.507182,93,profile
LOG_0005029,USR_00205,2025-09-09T20:00:00,DEV_USR_00205_0,False,27.377162,81.466142,30,credit_check
LOG_0005030,USR_00205,2025-09-16T14:00:00,DEV_USR_00205_0,False,27.498675,81.543216,30,credit_check
LOG_0005031,USR_00205,2025-09-23T08:00:00,DEV_USR_00205_0,False,27.448037,81.46403,500,literacy
LOG_0005032,USR_00205,2025-09-30T08:00:00,DEV_USR_00205_0,False,27.497686,81.561798,43,credit_check
LOG_0005033,USR_00205,2025-10-07T18:00:00,DEV_USR_00205_0,False,27.444021,81.460145,49,literacy
LOG_0005034,USR_00205,2025-10-14T17:00:00,DEV_USR_00205_0,False,27.392313,81.470577,117,profile
LOG_0005035,USR_00205,2025-10-21T12:00:00,DEV_USR_00205_0,False,27.437373,81.441,121,profile
LOG_0005036,USR_00205,2025-10-28T13:00:00,DEV_USR_00205_0,False,27.421451,81.414269,605,credit_check
LOG_0005037,USR_00205,2025-11-04T14:00:00,DEV_USR_00205_0,False,27.403431,81.428353,193,home
LOG_0005038,USR_00205,2025-11-11T20:00:00,DEV_USR_00205_0,False,27.401018,81.511019,381,literacy
LOG_0005039,USR_00205,2025-11-18T08:00:00,DEV_USR_00205_0,False,27.542857,81.522034,30,home
LOG_0005040,USR_00205,2025-11-25T12:00:00,DEV_USR_00205_0,False,27.424881,81.458309,288,literacy
LOG_0005041,USR_00205,2025-12-02T14:00:00,DEV_USR_00205_0,False,27.408774,81.449915,30,home
LOG_0005042,USR_00205,2025-12-09T18:00:00,DEV_USR_00205_0,False,27.402449,81.520067,356,home
LOG_0005043,USR_00205,2025-12-16T20:00:00,DEV_USR_00205_0,False,27.413362,81.534491,78,credit_check
LOG_0005044,USR_00205,2025-12-23T15:00:00,DEV_USR_00205_0,False,27.365744,81.388836,216,credit_check
LOG_0005045,USR_00206,2025-07-01T17:00:00,DEV_USR_00206_0,False,19.699657,73.811767,169,literacy
LOG_0005046,USR_00206,2025-07-08T16:00:00,DEV_USR_00206_0,False,19.64721,73.811901,424,home
LOG_0005047,USR_00206,2025-07-15T20:00:00,DEV_USR_00206_0,False,19.665985,73.787695,63,credit_check
LOG_0005048,USR_00206,2025-07-22T08:00:00,DEV_USR_00206_0,False,19.723835,73.795746,121,credit_check
LOG_0005049,USR_00206,2025-07-29T14:00:00,DEV_USR_00206_0,False,19.76429,73.873985,61,literacy
LOG_0005050,USR_00206,2025-08-05T18:00:00,DEV_USR_00206_0,False,19.697606,73.839385,32,literacy
LOG_0005051,USR_00206,2025-08-12T19:00:00,DEV_USR_00206_0,False,19.663889,73.858973,109,credit_check
LOG_0005052,USR_00206,2025-08-19T15:00:00,DEV_USR_00206_0,False,19.786982,73.809554,372,credit_check
LOG_0005053,USR_00206,2025-08-26T08:00:00,DEV_USR_00206_0,False,19.820723,73.873093,43,home
LOG_0005054,USR_00206,2025-09-02T15:00:00,DEV_USR_00206_0,False,19.829373,73.815359,82,profile
LOG_0005055,USR_00206,2025-09-09T09:00:00,DEV_USR_00206_0,False,19.728754,73.833043,51,home
LOG_0005056,USR_00206,2025-09-16T18:00:00,DEV_USR_00206_0,False,19.810836,73.922588,91,profile
LOG_0005057,USR_00206,2025-09-23T12:00:00,DEV_USR_00206_0,False,19.771084,73.753577,299,home
LOG_0005058,USR_00206,2025-09-30T15:00:00,DEV_USR_00206_0,False,19.744634,73.775824,576,profile
LOG_0005059,USR_00206,2025-10-07T16:00:00,DEV_USR_00206_0,False,19.681468,73.691509,100,home
LOG_0005060,USR_00206,2025-10-14T16:00:00,DEV_USR_00206_0,False,19.713784,73.786432,357,home
LOG_0005061,USR_00206,2025-10-21T17:00:00,DEV_USR_00206_0,False,19.731615,73.721551,240,credit_check
LOG_0005062,USR_00206,2025-10-28T09:00:00,DEV_USR_00206_0,False,19.739383,73.874307,202,credit_check
LOG_0005063,USR_00206,2025-11-04T18:00:00,DEV_USR_00206_0,False,19.706444,73.783582,71,profile
LOG_0005064,USR_00206,2025-11-11T16:00:00,DEV_USR_00206_0,False,19.805305,73.817551,30,literacy
LOG_0005065,USR_00206,2025-11-18T16:00:00,DEV_USR_00206_0,False,19.623913,73.732214,108,credit_check
LOG_0005066,USR_00206,2025-11-25T09:00:00,DEV_USR_00206_0,False,19.742432,73.767745,161,profile
LOG_0005067,USR_00206,2025-12-02T15:00:00,DEV_USR_00206_0,False,19.711825,73.859827,30,literacy
LOG_0005068,USR_00206,2025-12-09T09:00:00,DEV_USR_00206_0,False,19.657392,73.788601,80,profile
LOG_0005069,USR_00206,2025-12-16T11:00:00,DEV_USR_00206_0,False,19.759772,73.793168,30,home
LOG_0005070,USR_00206,2025-12-23T09:00:00,DEV_USR_00206_0,False,19.731305,73.770241,518,literacy
LOG_0005071,USR_00207,2025-07-01T20:00:00,DEV_USR_00207_0,False,19.675236,73.81885,141,home
LOG_0005072,USR_00207,2025-07-08T16:00:00,DEV_USR_00207_0,False,19.721523,73.656807,30,home
LOG_0005073,USR_00207,2025-07-15T20:00:00,DEV_USR_00207_0,False,19.703579,73.717813,149,literacy
LOG_0005074,USR_00207,2025-07-22T13:00:00,DEV_USR_00207_0,False,19.716074,73.768181,203,literacy
LOG_0005075,USR_00207,2025-07-29T14:00:00,DEV_USR_00207_0,False,19.815403,73.678677,30,profile
LOG_0005076,USR_00207,2025-08-05T16:00:00,DEV_USR_00207_0,False,19.771262,73.624451,472,credit_check
LOG_0005077,USR_00207,2025-08-12T15:00:00,DEV_USR_00207_0,False,19.788257,73.727314,30,home
LOG_0005078,USR_00207,2025-08-19T17:00:00,DEV_USR_00207_0,False,19.741341,73.772716,30,home
LOG_0005079,USR_00207,2025-08-26T12:00:00,DEV_USR_00207_0,False,19.822201,73.681318,163,literacy
LOG_0005080,USR_00207,2025-09-02T17:00:00,DEV_USR_00207_0,False,19.720281,73.710689,82,credit_check
LOG_0005081,USR_00207,2025-09-09T10:00:00,DEV_USR_00207_0,False,19.816921,73.662187,274,profile
